706 LING 108 2011: overall = 4.38, workload = 2.23, difficulty = 2.92
707 STAT 100 2011: overall = 3.91, workload = 2.14, difficulty = 2.60
708 JAPNHIST 117 2012: overall = 4.00, workload = 2.00, difficulty = 2.93
709 VES 115 2012: overall = 4.78, workload = 2.56, difficulty = 2.78
710 PHIL 3 2012: overall = 3.97, workload = 1.86, difficulty = 3.14
711 SCI-LIVSYS 25 2011: overall = 3.28, workload = 1.80, difficulty = 2.56
712 CLAS-STDY 165 2011: overall = 3.95, workload = 2.00, difficulty = 2.90
713 US-WORLD 38 2012: overall = 3.98, workload = 2.09, difficulty = 2.78
714 SOCIOL 97 2011: overall = 4.54, workload = 2.17, difficulty = 3.21
715 GOV 94gl 2012: overall = 4.50, workload = 2.17, difficulty = 3.17
716 ETH-REASON 33 2012: overall = 3.67, workload = 1.86, difficulty = 2.86
717 MATH 153 2012: overall = 4.40, workload = 2.30, difficulty = 2.86
718 AESTH&INTP 13 2012: overall = 2.98, workload = 1.67, difficulty = 2.49
719 SOCIOL 121 2011: overall = 3.79, workload = 2.07, difficulty = 2.64
720 US-WORLD 15 2011: overall = 3.40, workload = 1.80, difficulty = 2.70
721 STAT 107 2011: overall = 3.80, workload = 2.04, difficulty = 2.70
722 WOMGEN 1258 2012: overall = 3.18, workload = 1.82, difficulty = 2.45
723 ECON 1490 2011: overall = 4.56, workload = 2.21, difficulty = 3.18
724 SOC-WORLD 47 2011: overall = 4.21, workload = 2.11, difficulty = 3.00
725 PHIL 156 2011: overall = 4.80, workload = 2.20, difficulty = 3.44
726 HIST-LIT 90l 2011: overall = 4.77, workload = 2.31, difficulty = 3.23
727 HIST 1433 2011: overall = 4.52, workload = 2.25, difficulty = 3.08
728 PSY 2010 2012: overall = 4.07, workload = 2.29, difficulty = 2.57
729 HEB 1330 2011: overall = 3.78, workload = 1.78, difficulty = 3.13
730 PERSIAN A 2011: overall = 3.92, workload = 2.08, difficulty = 2.77
731 EXPOS 20.070 2012: overall = 4.33, workload = 2.07, difficulty = 3.20
732 FRENCH 55 2011: overall = 4.51, workload = 2.27, difficulty = 3.05
733 LATIN Ac 2011: overall = 4.67, workload = 2.33, difficulty = 3.11
734 LATIN 106b 2012: overall = 4.64, workload = 2.33, difficulty = 3.08
735 HIST 1144 2012: overall = 4.29, workload = 2.21, difficulty = 2.93
736 GERMAN 61 2012: overall = 4.27, workload = 2.05, difficulty = 3.18
737 PSY 1052 2012: overall = 3.67, workload = 1.67, difficulty = 3.22
738 LING 106 2011: overall = 3.56, workload = 1.67, difficulty = 3.11
739 ECON 2480 2012: overall = 4.00, workload = 2.00, difficulty = 3.00
740 SOCIOL 164 2011: overall = 3.54, workload = 2.00, difficulty = 2.54
741 LING 168 2012: overall = 4.57, workload = 2.00, difficulty = 3.57
742 HEB 1329 2012: overall = 3.63, workload = 1.79, difficulty = 2.98
743 CHNSE 187 2011: overall = 4.38, workload = 2.23, difficulty = 3.00
744 CHEM 101 2012: overall = 4.08, workload = 2.08, difficulty = 2.95
745 KOREAN 120a 2012: overall = 4.57, workload = 2.43, difficulty = 2.86
746 EXPOS 20.097 2011: overall = 3.47, workload = 1.73, difficulty = 2.93
747 WOMGEN 1200sh 2012: overall = 3.74, workload = 2.05, difficulty = 2.67
748 ETH-REASON 30 2011: overall = 3.79, workload = 1.90, difficulty = 2.97
749 ENGLISH Cnnr 2011: overall = 4.50, workload = 2.38, difficulty = 2.88
750 ENG-SCI 276 2012: overall = 3.13, workload = 1.93, difficulty = 2.27
751 ECON 1545 2012: overall = 4.62, workload = 2.19, difficulty = 3.33
752 ESPP 10 2011: overall = 4.51, workload = 2.19, difficulty = 3.22
753 ENG-SCI 50 2011: overall = 4.46, workload = 2.40, difficulty = 2.82
754 SPANSH 62 2011: overall = 3.82, workload = 1.91, difficulty = 3.00
755 HIST 1921 2012: overall = 4.46, workload = 2.26, difficulty = 3.06
756 HIST 1465 2011: overall = 3.86, workload = 2.02, difficulty = 2.86
757 GOV 1187 2011: overall = 4.40, workload = 2.20, difficulty = 3.10
758 HIST 1701 2012: overall = 4.50, workload = 2.20, difficulty = 3.20
759 PSY 2580r 2011: overall = 4.12, workload = 2.62, difficulty = 2.12
760 SOCIOL 143 2012: overall = 4.38, workload = 2.25, difficulty = 3.00
761 MUSIC 101r 2011: overall = 4.73, workload = 2.10, difficulty = 3.60
762 E&M-REASON 19 2011: overall = 3.05, workload = 1.86, difficulty = 2.32
763 EXPOS 20.098 2012: overall = 4.00, workload = 1.92, difficulty = 3.17
764 CHNSE 163 2012: overall = 4.11, workload = 2.22, difficulty = 2.78
765 ANTHRO 1010 2012: overall = 3.45, workload = 1.76, difficulty = 2.89
766 SOCIOL 142 2012: overall = 3.64, workload = 1.94, difficulty = 2.78
767 HIST-LIT 90ap 2012: overall = 4.69, workload = 2.44, difficulty = 3.00
768 MUSIC 186 2011: overall = 4.67, workload = 2.56, difficulty = 2.78
769 SOC-STD 98ni 2011: overall = 3.89, workload = 1.89, difficulty = 3.12
770 LITER 108 2012: overall = 4.12, workload = 2.25, difficulty = 2.75
771 PSY 975 2011: overall = 4.83, workload = 2.33, difficulty = 3.33
772 EXPOS 20.070 2011: overall = 4.57, workload = 2.29, difficulty = 3.14
773 SOCIOL 165 2011: overall = 3.38, workload = 1.87, difficulty = 2.65
774 US-WORLD 11 2012: overall = 3.54, workload = 1.83, difficulty = 2.88
775 SOCIOL 179 2011: overall = 4.31, workload = 2.31, difficulty = 2.85
776 EXPOS 20.047 2011: overall = 4.69, workload = 2.31, difficulty = 3.23
777 FRENCH Aa 2011: overall = 4.18, workload = 2.18, difficulty = 2.94
778 US-WORLD 35 2011: overall = 4.70, workload = 2.39, difficulty = 3.11
779 PSY 1052 2011: overall = 4.27, workload = 2.09, difficulty = 3.18
780 MCB 186 2012: overall = 4.37, workload = 2.26, difficulty = 3.00
781 ECON 1661 2011: overall = 3.62, workload = 1.81, difficulty = 3.00
782 FOLKMYTH 90h 2011: overall = 4.70, workload = 2.40, difficulty = 3.10
783 PSY 14 2011: overall = 4.30, workload = 2.10, difficulty = 3.20
784 MUSIC 175r 2012: overall = 3.79, workload = 2.00, difficulty = 2.86
785 HISTSCI 297 2012: overall = 3.75, workload = 2.12, difficulty = 2.62
786 EXPOS 20.005 2011: overall = 4.00, workload = 2.00, difficulty = 3.07
787 COMPSCI 143 2012: overall = 3.00, workload = 1.70, difficulty = 2.57
788 GOV 1270 2011: overall = 4.33, workload = 2.11, difficulty = 3.22
789 EXPOS 20.155 2011: overall = 4.47, workload = 2.13, difficulty = 3.33
790 ECON 2390b 2011: overall = 3.75, workload = 2.00, difficulty = 2.83
791 ENGLISH 90wc 2012: overall = 4.67, workload = 2.53, difficulty = 2.87
792 JAPAN Bb 2011: overall = 4.93, workload = 2.62, difficulty = 2.98
793 ENGLISH 90dd 2011: overall = 4.33, workload = 2.50, difficulty = 2.58
794 CHNSE 106a 2012: overall = 4.33, workload = 2.33, difficulty = 2.87
795 NEUROBIO 221 2011: overall = 4.00, workload = 1.94, difficulty = 3.19
796 US-WORLD 31 2012: overall = 3.59, workload = 1.90, difficulty = 2.85
797 MUSIC 220r 2011: overall = 4.14, workload = 2.14, difficulty = 3.00
798 APMTH 120 2012: overall = 3.92, workload = 2.28, difficulty = 2.55
799 SOC-WORLD 43 2011: overall = 4.03, workload = 2.16, difficulty = 2.86
800 ECON 980x 2012: overall = 4.30, workload = 2.00, difficulty = 3.40
801 HEB 1335 2011: overall = 4.80, workload = 2.60, difficulty = 2.90
802 US-WORLD 34 2011: overall = 3.97, workload = 2.11, difficulty = 2.89
803 GOV 30 2012: overall = 3.36, workload = 1.84, difficulty = 2.73
804 ENGLISH Calr 2011: overall = 4.45, workload = 2.55, difficulty = 2.64
805 MCB 292 2012: overall = 3.90, workload = 2.20, difficulty = 2.68
806 SCI-LIVSYS 15 2011: overall = 3.45, workload = 1.74, difficulty = 3.00
807 NEUROBIO 306qc 2012: overall = 3.66, workload = 1.71, difficulty = 3.26
808 SCI-PHYUNV 30 2011: overall = 2.92, workload = 1.53, difficulty = 2.82
809 HLTHPOL 2000 2012: overall = 3.40, workload = 1.89, difficulty = 2.70
810 ECON 1425 2011: overall = 4.52, workload = 2.24, difficulty = 3.24
811 HIST 79i 2011: overall = 4.50, workload = 2.44, difficulty = 2.89
812 CULTR&BLF 54 2012: overall = 4.01, workload = 2.05, difficulty = 3.05
813 HAA 1 2012: overall = 3.67, workload = 1.95, difficulty = 2.88
814 OEB 10 2011: overall = 3.56, workload = 1.86, difficulty = 2.92
815 PSY 1750 2012: overall = 4.73, workload = 2.20, difficulty = 3.53
816 EASTD 121 2011: overall = 4.00, workload = 2.08, difficulty = 3.00
817 RELIGION 12 2011: overall = 4.50, workload = 2.38, difficulty = 3.00
818 HAA 170v 2011: overall = 4.33, workload = 2.33, difficulty = 2.92
819 COMPSCI 286r 2012: overall = 4.57, workload = 2.32, difficulty = 3.18
820 KOREAN 120a 2011: overall = 4.75, workload = 2.50, difficulty = 3.06
821 GOV 1740 2012: overall = 4.08, workload = 2.14, difficulty = 2.99
822 EXPOS 20.064 2011: overall = 3.87, workload = 2.13, difficulty = 2.80
823 ECON 1535 2011: overall = 3.77, workload = 1.95, difficulty = 3.00
824 GOV 2072 2012: overall = 4.86, workload = 2.43, difficulty = 3.29
825 BIOSTAT 249 2012: overall = 4.00, workload = 2.22, difficulty = 2.78
826 LITER 101 2011: overall = 4.00, workload = 2.22, difficulty = 2.78
827 SPANSH Acd 2011: overall = 4.85, workload = 2.46, difficulty = 3.23
828 MCB 292 2011: overall = 3.64, workload = 2.09, difficulty = 2.64
829 PSY 1901d 2011: overall = 3.14, workload = 1.79, difficulty = 2.64
830 EXPOS 20.084 2012: overall = 3.43, workload = 1.79, difficulty = 2.93
831 EXPOS 20.073 2011: overall = 4.13, workload = 1.93, difficulty = 3.40
832 LING 98a 2012: overall = 4.38, workload = 2.25, difficulty = 3.12
833 GOV 50 2012: overall = 3.70, workload = 2.00, difficulty = 2.86
834 OEB 10 2012: overall = 3.58, workload = 1.82, difficulty = 3.04
835 FOLKMYTH 172 2012: overall = 4.25, workload = 2.50, difficulty = 2.58
836 PSY 13 2011: overall = 3.62, workload = 1.92, difficulty = 2.92
837 COMPLIT 299ar 2012: overall = 4.00, workload = 2.10, difficulty = 3.00
838 E-PSCI 131 2011: overall = 4.30, workload = 2.10, difficulty = 3.30
839 LIFESCI 100r 2011: overall = 4.50, workload = 2.40, difficulty = 3.00
840 ETH-REASON 31 2012: overall = 3.52, workload = 1.95, difficulty = 2.77
841 SCI-PHYUNV 29 2011: overall = 4.06, workload = 1.94, difficulty = 3.33
842 COMPSCI 252r 2011: overall = 4.18, workload = 2.00, difficulty = 3.36
843 SPANSH 179 2012: overall = 4.27, workload = 2.27, difficulty = 3.00
844 FRENCH C 2011: overall = 4.26, workload = 2.32, difficulty = 2.91
845 APPHY 218 2011: overall = 3.78, workload = 2.11, difficulty = 2.78
846 CHNSE 140b 2011: overall = 4.73, workload = 2.55, difficulty = 3.00
847 LIFESCI 100r 2011: overall = 4.38, workload = 2.62, difficulty = 2.54
848 ENG-SCI 51 2011: overall = 3.94, workload = 2.28, difficulty = 2.67
849 MATH 155r 2012: overall = 4.70, workload = 2.60, difficulty = 2.90
850 EXPOS 10.001 2012: overall = 3.70, workload = 2.00, difficulty = 2.90
851 ANTHRO 1495 2012: overall = 3.67, workload = 2.15, difficulty = 2.62
852 ENG-SCI 21 2011: overall = 3.56, workload = 2.12, difficulty = 2.56
853 GOV 94fp 2012: overall = 3.87, workload = 2.00, difficulty = 3.07
854 ANTHRO 97z 2011: overall = 3.71, workload = 2.12, difficulty = 2.71
855 GERMAN Cb 2011: overall = 4.50, workload = 2.42, difficulty = 3.00
856 BCMP 234 2011: overall = 3.69, workload = 2.12, difficulty = 2.69
857 SOCIOL 24 2011: overall = 4.05, workload = 2.30, difficulty = 2.75
858 LATIN Ab 2011: overall = 4.33, workload = 2.29, difficulty = 3.05
859 LIFESCI 120 2011: overall = 4.54, workload = 2.25, difficulty = 3.33
860 AFRAMER 174 2011: overall = 4.09, workload = 2.45, difficulty = 2.55
861 HAA 173m 2012: overall = 4.56, workload = 2.33, difficulty = 3.22
862 SOCIOL 296a 2012: overall = 3.75, workload = 2.11, difficulty = 2.78
863 US-WORLD 16 2011: overall = 4.06, workload = 2.20, difficulty = 2.94
864 MATH 212a 2011: overall = 3.36, workload = 1.91, difficulty = 2.73
865 ECON 2810a 2012: overall = 4.50, workload = 2.33, difficulty = 3.17
866 LING 105 2012: overall = 3.78, workload = 2.00, difficulty = 3.00
867 ENGLISH 90lv 2012: overall = 4.36, workload = 2.32, difficulty = 3.05
868 SOC-WORLD 46 2011: overall = 3.74, workload = 2.07, difficulty = 2.85
869 HIST-LIT 90ak 2011: overall = 4.54, workload = 2.46, difficulty = 3.00
870 PERSIAN A 2012: overall = 4.14, workload = 2.31, difficulty = 2.85
871 ASTRON 16 2011: overall = 4.71, workload = 2.46, difficulty = 3.17
872 ENG-SCI 139 2012: overall = 2.49, workload = 1.67, difficulty = 2.27
873 CULTR&BLF 14 2011: overall = 3.28, workload = 1.94, difficulty = 2.61
874 US-WORLD 28 2011: overall = 4.33, workload = 2.17, difficulty = 3.28
875 RELIGION 110 2011: overall = 4.23, workload = 2.23, difficulty = 3.08
876 CULTR&BLF 32 2011: overall = 4.00, workload = 2.35, difficulty = 2.65
877 SCI-LIVSYS 20 2012: overall = 4.07, workload = 1.93, difficulty = 3.42
878 GOV 1291 2011: overall = 3.95, workload = 2.05, difficulty = 3.10
879 PHIL 117 2012: overall = 4.14, workload = 2.14, difficulty = 3.14
880 ANTHRO 1600 2011: overall = 3.80, workload = 2.20, difficulty = 2.70
881 HIST 1911 2012: overall = 4.45, workload = 2.36, difficulty = 3.09
882 PHIL 97 2011: overall = 4.33, workload = 2.27, difficulty = 3.12
883 VES 10br 2011: overall = 4.91, workload = 2.64, difficulty = 3.09
884 LITER 109 2012: overall = 4.85, workload = 2.46, difficulty = 3.33
885 SOC-WORLD 14 2011: overall = 4.18, workload = 2.25, difficulty = 3.01
886 GOV 1372 2011: overall = 3.89, workload = 2.09, difficulty = 3.00
887 ENGLISH 62 2012: overall = 4.50, workload = 2.39, difficulty = 3.11
888 SOC-WORLD 15 2011: overall = 4.30, workload = 2.20, difficulty = 3.23
889 SOCIOL 128 2012: overall = 3.40, workload = 2.05, difficulty = 2.58
890 SOC-STD 98lh 2011: overall = 4.89, workload = 2.56, difficulty = 3.22
891 PHYSICS 151 2012: overall = 3.88, workload = 2.28, difficulty = 2.68
892 PSY 1861 2012: overall = 4.68, workload = 2.40, difficulty = 3.28
893 OEB 55 2011: overall = 3.73, workload = 2.10, difficulty = 2.83
894 SCRB 180 2012: overall = 3.73, workload = 2.00, difficulty = 3.00
895 HAA 194w 2011: overall = 3.18, workload = 2.00, difficulty = 2.45
896 ISLAMCIV 145 2012: overall = 4.57, workload = 2.23, difficulty = 3.46
897 PSY 1430 2011: overall = 3.82, workload = 1.93, difficulty = 3.21
898 ETH-REASON 13 2011: overall = 3.57, workload = 1.87, difficulty = 3.06
899 SLAVIC 155 2012: overall = 4.55, workload = 2.55, difficulty = 2.91
900 APMTH 115 2011: overall = 3.86, workload = 2.03, difficulty = 3.09
901 SCI-PHYUNV 26 2011: overall = 3.30, workload = 1.88, difficulty = 2.78
902 ENG-SCI 51 2012: overall = 4.41, workload = 2.59, difficulty = 2.71
903 US-WORLD 11 2011: overall = 2.89, workload = 1.63, difficulty = 2.79
904 ANTHRO 1640 2012: overall = 4.33, workload = 2.29, difficulty = 3.13
905 IMUNOL 301 2012: overall = 4.67, workload = 2.44, difficulty = 3.22
906 ASTRON 202a 2011: overall = 4.41, workload = 2.45, difficulty = 2.95
907 GERMAN Ax 2012: overall = 4.64, workload = 2.45, difficulty = 3.18
908 CHEM 101 2011: overall = 4.02, workload = 2.03, difficulty = 3.26
909 HISTSCI 100 2012: overall = 3.83, workload = 2.17, difficulty = 2.84
910 US-WORLD 36 2011: overall = 4.16, workload = 2.26, difficulty = 3.02
911 EXPOS 20.048 2011: overall = 4.38, workload = 2.08, difficulty = 3.54
912 LATIN Ac 2012: overall = 3.62, workload = 1.88, difficulty = 3.12
913 MUSIC 2 2012: overall = 3.51, workload = 1.99, difficulty = 2.83
914 EXPOS 20.086 2011: overall = 3.83, workload = 2.08, difficulty = 3.00
915 GOV 1100 2011: overall = 3.65, workload = 2.02, difficulty = 2.92
916 MCB 176 2011: overall = 4.00, workload = 2.23, difficulty = 2.92
917 LING 200 2012: overall = 3.22, workload = 1.78, difficulty = 2.89
918 ECON 1030 2011: overall = 4.07, workload = 2.10, difficulty = 3.21
919 HISTSCI 100 2011: overall = 3.14, workload = 1.82, difficulty = 2.75
920 WOMGEN 97 2011: overall = 3.92, workload = 2.23, difficulty = 2.85
921 ECON 1357 2012: overall = 3.71, workload = 2.07, difficulty = 2.91
922 CHNSE 130xb 2011: overall = 4.60, workload = 2.40, difficulty = 3.25
923 SANSKRIT 201ar 2011: overall = 4.67, workload = 2.33, difficulty = 3.44
924 ENGLISH Capr 2011: overall = 5.00, workload = 2.71, difficulty = 3.14
925 CULTR&BLF 26 2011: overall = 3.89, workload = 2.32, difficulty = 2.68
926 MCB 80 2011: overall = 3.52, workload = 1.87, difficulty = 3.06
927 ECON 1010b 2011: overall = 3.65, workload = 1.83, difficulty = 3.26
928 SWAHILI A 2012: overall = 3.79, workload = 2.10, difficulty = 2.95
929 HEB 1530 2012: overall = 4.27, workload = 2.36, difficulty = 3.00
930 PSY 1652r 2012: overall = 3.89, workload = 2.33, difficulty = 2.67
931 GOV 30 2011: overall = 3.25, workload = 1.94, difficulty = 2.68
932 PERSIAN A 2011: overall = 4.15, workload = 2.38, difficulty = 2.85
933 ECON 2082 2012: overall = 3.90, workload = 1.90, difficulty = 3.40
934 KOREAN 120b 2011: overall = 4.43, workload = 2.50, difficulty = 2.93
935 HIST-LIT 90at 2012: overall = 4.50, workload = 2.50, difficulty = 3.00
936 ANTHRO 1710 2012: overall = 4.00, workload = 2.20, difficulty = 3.00
937 GOV 94mg 2012: overall = 4.73, workload = 2.40, difficulty = 3.40
938 MATH 153 2011: overall = 4.32, workload = 2.46, difficulty = 2.89
939 GOV 2008 2011: overall = 4.64, workload = 2.64, difficulty = 2.91
940 EXPOS 20.046 2012: overall = 3.86, workload = 2.00, difficulty = 3.21
941 HIST-LIT 90ak 2012: overall = 5.00, workload = 2.53, difficulty = 3.47
942 ENGLISH 182 2012: overall = 4.16, workload = 2.38, difficulty = 2.88
943 URD 101 2011: overall = 4.41, workload = 2.53, difficulty = 2.88
944 AESTH&INTP 50 2012: overall = 3.57, workload = 2.05, difficulty = 2.84
945 BCMP 200 2011: overall = 3.23, workload = 1.86, difficulty = 2.82
946 URD 102 2011: overall = 4.71, workload = 2.40, difficulty = 3.40
947 SOC-WORLD 36 2011: overall = 3.74, workload = 2.15, difficulty = 2.85
948 SOC-WORLD 31 2011: overall = 3.97, workload = 2.00, difficulty = 3.33
949 STAT 101 2012: overall = 4.00, workload = 2.23, difficulty = 2.98
950 ITAL C 2011: overall = 4.15, workload = 2.31, difficulty = 3.00
951 SOC-STD 98cl 2011: overall = 4.60, workload = 2.40, difficulty = 3.30
952 EXPOS 10.015 2012: overall = 3.80, workload = 2.10, difficulty = 3.00
953 AESTH&INTP 21 2011: overall = 3.75, workload = 2.00, difficulty = 3.12
954 EXPOS 20.068 2011: overall = 4.50, workload = 2.14, difficulty = 3.64
955 ENGLISH 90xa 2012: overall = 4.92, workload = 2.69, difficulty = 3.15
956 SOC-WORLD 42 2012: overall = 4.44, workload = 2.56, difficulty = 2.89
957 GOV 2010 2011: overall = 4.33, workload = 2.56, difficulty = 2.78
958 PHIL 159 2012: overall = 4.40, workload = 2.26, difficulty = 3.35
959 ECON 1776 2011: overall = 3.55, workload = 1.95, difficulty = 3.02
960 CHNSE 163 2011: overall = 4.69, workload = 2.50, difficulty = 3.25
961 GOV 1760 2011: overall = 4.43, workload = 2.35, difficulty = 3.24
962 PSY 2553r 2012: overall = 4.58, workload = 2.75, difficulty = 2.73
963 US-WORLD 18 2011: overall = 4.29, workload = 2.27, difficulty = 3.24
964 LITER 116 2011: overall = 4.30, workload = 2.30, difficulty = 3.20
965 EXPOS 20.125 2011: overall = 3.93, workload = 2.20, difficulty = 3.00
966 EXPOS 20.187 2012: overall = 4.33, workload = 2.20, difficulty = 3.40
967 GOV 1061 2011: overall = 4.52, workload = 2.53, difficulty = 3.04
968 SCI-PHYUNV 22 2011: overall = 2.74, workload = 1.56, difficulty = 2.88
969 EXPOS 20.066 2011: overall = 3.73, workload = 1.80, difficulty = 3.47
970 EXPOS 20.126 2012: overall = 4.27, workload = 2.33, difficulty = 3.13
971 AESTH&INTP 15 2011: overall = 4.21, workload = 2.33, difficulty = 3.07
972 ETH-REASON 31 2011: overall = 3.63, workload = 2.12, difficulty = 2.84
973 GOV 94ia 2012: overall = 4.73, workload = 2.36, difficulty = 3.55
974 EXPOS 20.067 2011: overall = 4.43, workload = 2.27, difficulty = 3.40
975 EXPOS 20.194 2012: overall = 4.33, workload = 2.33, difficulty = 3.20
976 SOCIOL 38 2012: overall = 3.64, workload = 2.17, difficulty = 2.78
977 ASTRON 17 2012: overall = 4.00, workload = 2.29, difficulty = 2.94
978 ENGLISH Cwar 2011: overall = 4.71, workload = 2.38, difficulty = 3.50
979 HAA 166n 2011: overall = 3.80, workload = 2.20, difficulty = 2.89
980 ECON 1545 2011: overall = 4.86, workload = 2.43, difficulty = 3.57
981 LPS A 2011: overall = 4.15, workload = 2.25, difficulty = 3.16
982 EXPOS 20.195 2012: overall = 4.50, workload = 2.43, difficulty = 3.21
983 HAA 51p 2012: overall = 4.50, workload = 2.45, difficulty = 3.18
984 FRENCH 70c 2011: overall = 3.86, workload = 2.00, difficulty = 3.29
985 SOC-STD 98nb 2012: overall = 4.90, workload = 2.50, difficulty = 3.50
986 ETH-REASON 11 2011: overall = 3.57, workload = 1.96, difficulty = 3.07
987 ECON 2412a 2011: overall = 3.80, workload = 2.14, difficulty = 3.00
988 CHNSE 140a 2011: overall = 4.65, workload = 2.52, difficulty = 3.22
989 HIST 1623 2011: overall = 4.73, workload = 2.64, difficulty = 3.10
990 GOV 1093 2011: overall = 3.74, workload = 2.12, difficulty = 2.98
991 SPANSH 134 2012: overall = 4.44, workload = 2.33, difficulty = 3.33
992 HIST 1133 2012: overall = 4.25, workload = 2.38, difficulty = 3.06
993 STAT 101 2011: overall = 4.27, workload = 2.41, difficulty = 3.03
994 MODMIDEAST 200a 2012: overall = 4.56, workload = 2.67, difficulty = 2.89
995 ETH-REASON 20 2011: overall = 3.94, workload = 2.09, difficulty = 3.24
996 EXPOS 20.001 2011: overall = 4.20, workload = 2.27, difficulty = 3.20
997 EXPOS 20.021 2011: overall = 3.29, workload = 1.93, difficulty = 2.86
998 PHIL 3 2011: overall = 3.33, workload = 1.77, difficulty = 3.17
999 EXPOS 20.072 2011: overall = 4.14, workload = 2.36, difficulty = 3.00
1000 EXPOS 20.186 2012: overall = 4.08, workload = 2.00, difficulty = 3.54
1001 GREEK Aa 2012: overall = 4.43, workload = 2.36, difficulty = 3.29
1002 FRENCH 30 2011: overall = 3.88, workload = 2.12, difficulty = 3.14
1003 OEB 190 2011: overall = 4.22, workload = 2.28, difficulty = 3.22
1004 CULTR&BLF 49 2011: overall = 4.06, workload = 2.28, difficulty = 3.06
1005 SOC-STD 98nb 2011: overall = 4.40, workload = 2.40, difficulty = 3.20
1006 EASTD 98d 2012: overall = 4.80, workload = 2.40, difficulty = 3.60
1007 HIST-LIT 90ai 2012: overall = 4.00, workload = 2.22, difficulty = 3.11
1008 EXPOS 20.101 2011: overall = 4.79, workload = 2.46, difficulty = 3.50
1009 ENG-SCI 6 2011: overall = 3.07, workload = 1.82, difficulty = 2.85
1010 SOCIOL 97 2011: overall = 4.26, workload = 2.32, difficulty = 3.21
1011 EXPOS 20.085 2011: overall = 3.86, workload = 2.29, difficulty = 2.86
1012 SCI-LIVSYS 16 2011: overall = 3.82, workload = 2.04, difficulty = 3.24
1013 E-PSCI 21 2011: overall = 3.21, workload = 1.86, difficulty = 2.93
1014 PHIL 179 2012: overall = 3.58, workload = 2.03, difficulty = 3.02
1015 E-PSCI 135 2012: overall = 4.44, workload = 2.56, difficulty = 3.00
1016 CHNSE 120b 2011: overall = 4.73, workload = 2.52, difficulty = 3.36
1017 CHNSHIS 113 2012: overall = 4.25, workload = 2.25, difficulty = 3.33
1018 PHYSCI 11 2011: overall = 3.85, workload = 2.27, difficulty = 2.90
1019 AFRAMER 183x 2012: overall = 4.50, workload = 2.50, difficulty = 3.17
1020 HIST 1300 2011: overall = 4.06, workload = 2.35, difficulty = 2.98
1021 GOV 40 2011: overall = 3.83, workload = 2.20, difficulty = 3.00
1022 SOC-WORLD 36 2012: overall = 3.52, workload = 2.04, difficulty = 2.96
1023 PHIL 8 2011: overall = 4.54, workload = 2.28, difficulty = 3.58
1024 HIST 1877b 2011: overall = 4.12, workload = 2.38, difficulty = 3.00
1025 HIST 1040 2011: overall = 4.40, workload = 2.27, difficulty = 3.47
1026 ARABIC 133 2012: overall = 3.73, workload = 2.09, difficulty = 3.10
1027 GOV 1295 2011: overall = 4.63, workload = 2.42, difficulty = 3.45
1028 SCI-LIVSYS 20 2011: overall = 4.03, workload = 1.99, difficulty = 3.57
1029 GOV 94of 2012: overall = 4.25, workload = 2.29, difficulty = 3.29
1030 ECON 980u 2012: overall = 4.00, workload = 2.14, difficulty = 3.29
1031 HAA 175k 2011: overall = 4.38, workload = 2.33, difficulty = 3.36
1032 ENG-SCI 228 2011: overall = 3.67, workload = 2.12, difficulty = 3.00
1033 SOC-WORLD 47 2012: overall = 3.72, workload = 2.20, difficulty = 2.92
1034 SWEDISH Aa 2012: overall = 4.65, workload = 2.71, difficulty = 3.00
1035 SOC-WORLD 48 2011: overall = 3.99, workload = 2.23, difficulty = 3.14
1036 FRENCH 50 2011: overall = 3.93, workload = 2.28, difficulty = 3.00
1037 APMTH 147 2011: overall = 4.25, workload = 2.43, difficulty = 3.07
1038 EXPOS 20.080 2011: overall = 4.08, workload = 2.00, difficulty = 3.62
1039 E-PSCI 22 2011: overall = 3.26, workload = 1.94, difficulty = 2.90
1040 EXPOS 20.079 2011: overall = 4.20, workload = 2.13, difficulty = 3.53
1041 MATH 266y 2012: overall = 4.92, workload = 2.58, difficulty = 3.50
1042 VES 41a 2011: overall = 5.00, workload = 3.00, difficulty = 2.88
1043 GOV 94zg 2012: overall = 4.82, workload = 2.55, difficulty = 3.45
1044 PHIL 7 2011: overall = 3.60, workload = 2.00, difficulty = 3.15
1045 PSY 971 2012: overall = 4.32, workload = 2.39, difficulty = 3.22
1046 ANTHRO 1756 2012: overall = 3.25, workload = 2.00, difficulty = 2.80
1047 LITER 103 2011: overall = 4.08, workload = 2.33, difficulty = 3.08
1048 ANTHRO 2862 2011: overall = 4.78, workload = 2.67, difficulty = 3.22
1049 COMPSCI 20 2011: overall = 3.97, workload = 2.43, difficulty = 2.81
1050 ENGLISH 141 2011: overall = 4.33, workload = 2.58, difficulty = 2.92
1051 EXPOS 20.147 2011: overall = 3.50, workload = 2.00, difficulty = 3.06
1052 ENG-SCI 21 2012: overall = 3.88, workload = 2.41, difficulty = 2.76
1053 ENGLISH 61 2012: overall = 4.19, workload = 2.50, difficulty = 2.92
1054 E-PSCI 200 2011: overall = 4.15, workload = 2.38, difficulty = 3.08
1055 HIST 1434 2012: overall = 4.34, workload = 2.44, difficulty = 3.17
1056 GOV 10 2011: overall = 4.41, workload = 2.45, difficulty = 3.23
